loss,accuracy,val_loss,val_accuracy
1.3659918308258057,0.5118799805641174,1.1058008670806885,0.6049000024795532
1.0160443782806396,0.6411600112915039,1.006453037261963,0.6445000171661377
0.87141352891922,0.6937199831008911,0.9191194176673889,0.6787999868392944
0.7524836659431458,0.7366200089454651,0.8964935541152954,0.6912999749183655
0.6490422487258911,0.7717599868774414,0.8993082046508789,0.6996999979019165
0.547641396522522,0.8063600063323975,0.9502061605453491,0.6916000247001648
