loss,accuracy,val_loss,val_accuracy
0.13226161897182465,0.9602833390235901,0.05333079770207405,0.9819999933242798
0.044958990067243576,0.98621666431427,0.04675568267703056,0.9847000241279602
0.028316155076026917,0.9906499981880188,0.036761511117219925,0.986299991607666
0.019948281347751617,0.9935166835784912,0.050074126571416855,0.9854999780654907
0.014311579056084156,0.9950166940689087,0.050013188272714615,0.9854999780654907
